userId,title,predicted_rating
272,"[""A Dog's Purpose (2017)"", 'Cottage, The (2008)', 'The Editor (2015)', 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'A Perfect Day (2015)']","[3.979750633239746, 3.921387195587158, 3.970290422439575, 3.9737112522125244, 3.9174652099609375]"
273,"['Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', 'Beautiful People (1999)', 'Great Escape, The (1963)', 'Haunting, The (1963)']","[4.698278427124023, 4.730846881866455, 4.639765739440918, 4.604706287384033, 4.544408321380615]"
274,"[""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Phir Hera Pheri (2006)', 'Casper Meets Wendy (1998)']","[3.91277813911438, 3.905576705932617, 3.937870979309082, 3.852461338043213, 3.8358466625213623]"
275,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Anne of Green Gables (1985)', 'Belle époque (1992)']","[4.535872459411621, 4.550795555114746, 4.445065498352051, 4.437918186187744, 4.439653396606445]"
276,"['Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', 'Dr. Phibes Rises Again (1972)', ""National Lampoon's Bag Boy (2007)""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
277,"['What Lies Beneath (2000)', 'Remember the Titans (2000)', 'Clonus Horror, The (1979)', 'My Wife is an Actress (Ma Femme est une Actrice) (2001)', 'Alien Nation (1988)']","[4.971370697021484, 4.842021942138672, 4.726771831512451, 4.74636173248291, 4.786270618438721]"
278,"['Eye for an Eye (1996)', 'Gladiator (1992)', ""A Dog's Purpose (2017)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.044363498687744, 3.9701662063598633, 3.960175037384033, 4.083563804626465, 3.9834423065185547]"
279,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)']","[4.248354911804199, 4.0682172775268555, 4.127823352813721, 4.346757411956787, 4.0273613929748535]"
28,"['Dune (2000)', 'Born Yesterday (1950)', 'Lost in Translation (2003)', 'Submarine (2010)', 'The 5th Wave (2016)']","[3.873896360397339, 3.731107234954834, 3.7447078227996826, 3.796426773071289, 3.696323871612549]"
280,"['Eye for an Eye (1996)', ""A Dog's Purpose (2017)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Hush... Hush, Sweet Charlotte (1964)', 'Burnt Offerings (1976)']","[4.219372272491455, 4.241696357727051, 4.166154384613037, 4.176347255706787, 4.1458916664123535]"
281,"['Dune (2000)', 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Lost in Translation (2003)', 'Superstar (1999)']","[4.504672050476074, 4.408294677734375, 4.299338340759277, 4.4855499267578125, 4.347881317138672]"
282,"['Eye for an Eye (1996)', 'Gladiator (1992)', ""A Dog's Purpose (2017)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Hush... Hush, Sweet Charlotte (1964)']","[4.1253790855407715, 4.112848281860352, 4.130993843078613, 4.139826774597168, 4.125290870666504]"
283,"['Eye for an Eye (1996)', 'Gladiator (1992)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Bone Man, The (Der Knochenmann) (2009)']","[3.883814573287964, 3.9352307319641113, 3.8675317764282227, 3.9952502250671387, 3.8937430381774902]"
284,"['Hush... Hush, Sweet Charlotte (1964)', 'Remember the Titans (2000)', 'Tales from the Darkside: The Movie (1990)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Doctor Who: A Christmas Carol (2010)']","[4.602643013000488, 4.76318359375, 4.662132263183594, 4.685602188110352, 4.59970235824585]"
285,"['Dune (2000)', 'Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Anne of Green Gables (1985)']","[4.2352495193481445, 4.093024730682373, 4.1856560707092285, 4.0301690101623535, 4.017608165740967]"
286,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.349236488342285, 4.28066873550415, 4.419290542602539, 4.653641223907471, 4.2981767654418945]"
287,"['Andalusian Dog, An (Chien andalou, Un) (1929)', 'Dazed and Confused (1993)', ""All the President's Men (1976)"", 'Kill Bill: Vol. 1 (2003)', 'After Hours (1985)']","[4.534275054931641, 4.55674934387207, 4.480633735656738, 4.4366455078125, 4.4851484298706055]"
288,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Anne of Green Gables (1985)', 'Slap Shot (1977)']","[3.9205551147460938, 3.783809185028076, 3.7719767093658447, 3.728285789489746, 3.728755474090576]"
289,"['Dune (2000)', 'Funny Games U.S. (2007)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Dazed and Confused (1993)', 'Baby Driver (2017)']","[4.068525314331055, 4.139256954193115, 3.9780590534210205, 3.9797964096069336, 3.9886763095855713]"
29,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Anne of Green Gables (1985)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.3698248863220215, 4.314315319061279, 4.259132385253906, 4.227330684661865, 4.216353416442871]"
290,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', 'Day & Night (2010)', 'Anne of Green Gables (1985)']","[4.104798793792725, 4.248476982116699, 4.172750473022461, 4.092889785766602, 4.070629119873047]"
291,"[""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Delirium (2014)']","[4.5028886795043945, 4.5222249031066895, 4.696878433227539, 4.6502814292907715, 4.516945838928223]"
292,"['Dune (2000)', 'Flickering Lights (Blinkende lygter) (2000)', 'Lost in Translation (2003)', 'Forgetting Sarah Marshall (2008)', 'The Cave of the Golden Rose (1991)']","[4.139897346496582, 3.9924285411834717, 4.011887073516846, 3.999563694000244, 4.073981761932373]"
293,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Reform School Girls (1986)', 'Hush... Hush, Sweet Charlotte (1964)']","[4.210318565368652, 4.013916015625, 4.129021167755127, 4.0123066902160645, 4.3615922927856445]"
294,"['Dune (2000)', 'Born Yesterday (1950)', 'Lost in Translation (2003)', 'Quick Change (1990)', 'Superstar (1999)']","[4.057604789733887, 3.914604663848877, 3.9540772438049316, 3.875351667404175, 3.872739791870117]"
295,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Belle époque (1992)']","[4.636801719665527, 4.455594539642334, 4.537996292114258, 4.5078325271606445, 4.494503498077393]"
296,"['Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', 'Beautiful People (1999)', 'Great Escape, The (1963)', 'Haunting, The (1963)']","[4.848474979400635, 4.726724624633789, 4.679294586181641, 4.650172710418701, 4.6303558349609375]"
297,"['Dune (2000)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Lady Eve, The (1941)', 'Yojimbo (1961)', 'Black Mirror: White Christmas (2014)']","[4.501468181610107, 4.60948371887207, 4.551567077636719, 4.542756080627441, 4.467734336853027]"
298,"['Dune (2000)', 'Lost in Translation (2003)', 'Quick Change (1990)', 'Superstar (1999)', 'Yojimbo (1961)']","[4.526710510253906, 4.395958423614502, 4.311238765716553, 4.373440265655518, 4.317946910858154]"
299,"['Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Phir Hera Pheri (2006)', 'Dr. Phibes Rises Again (1972)', 'World of Glory (1991)']","[4.34998083114624, 4.385894775390625, 4.267908573150635, 4.2729926109313965, 4.284847736358643]"
3,"['Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)', 'Forgetting Sarah Marshall (2008)', 'Death Race 2000 (1975)', 'Professional, The (Le professionnel) (1981)', 'Strange Brew (1983)']","[5.0, 5.0, 5.0, 5.0, 5.0]"
30,"['What Lies Beneath (2000)', 'The Eye: Infinity (2005)', 'Bone Man, The (Der Knochenmann) (2009)', 'Slumber Party Massacre III (1990)', 'Remember the Titans (2000)']","[4.869068145751953, 4.803040504455566, 4.709252834320068, 4.720724582672119, 4.848250389099121]"
300,"['Dune (2000)', 'Day & Night (2010)', 'Anne of Green Gables (1985)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Belle époque (1992)']","[4.364304542541504, 4.299677848815918, 4.281496047973633, 4.203766822814941, 4.239332675933838]"
301,"['Great Escape, The (1963)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Burnt by the Sun (Utomlyonnye solntsem) (1994)', 'Dazed and Confused (1993)', ""All the President's Men (1976)""]","[4.407890796661377, 4.464947700500488, 4.398210525512695, 4.339911460876465, 4.366446495056152]"
302,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)', 'Hush... Hush, Sweet Charlotte (1964)', 'Belle époque (1992)']","[4.413896083831787, 4.350216388702393, 4.277716636657715, 4.355216026306152, 4.279231071472168]"
303,"['We Were Soldiers (2002)', 'What Lies Beneath (2000)', 'Remember the Titans (2000)', 'Tales from the Darkside: The Movie (1990)', 'Spectre (2015)']","[4.546280384063721, 4.6261491775512695, 4.664399147033691, 4.506201267242432, 4.542952537536621]"
304,"['Eye for an Eye (1996)', 'Children of the Corn IV: The Gathering (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'The Eye: Infinity (2005)']","[4.11494255065918, 4.115206241607666, 4.121114253997803, 4.249004364013672, 4.114790916442871]"
305,"[""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Cottage, The (2008)', 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)']","[4.573468208312988, 4.542921543121338, 4.5253448486328125, 4.43996524810791, 4.517658710479736]"
306,"['Fantastic Fear of Everything, A (2012)', 'Phir Hera Pheri (2006)', 'Dr. Phibes Rises Again (1972)', 'Remember the Titans (2000)', 'Spectre (2015)']","[3.81512451171875, 3.8030171394348145, 3.9202699661254883, 3.822709798812866, 3.8128104209899902]"
307,"['Dune (2000)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Quick Change (1990)', 'Black Mirror: White Christmas (2014)']","[4.544294357299805, 4.304046154022217, 4.17744255065918, 4.164813041687012, 4.225118160247803]"
308,"['Phantom of the Paradise (1974)', 'King and I, The (1956)', 'Submarine (2010)', 'Harry Potter and the Goblet of Fire (2005)', 'Wallace & Gromit: The Best of Aardman Animation (1996)']","[3.9780988693237305, 4.093690395355225, 4.028868198394775, 3.964632272720337, 3.890984296798706]"
309,"['Dune (2000)', 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'World of Glory (1991)', 'Trinity and Sartana Are Coming (1972)']","[3.867513656616211, 3.9116146564483643, 3.9442708492279053, 3.839589834213257, 3.838778018951416]"
31,"['Children of the Corn IV: The Gathering (1996)', 'The Eye: Infinity (2005)', 'Bone Man, The (Der Knochenmann) (2009)', 'Remember the Titans (2000)', 'The Girl with All the Gifts (2016)']","[4.4793500900268555, 4.479351043701172, 4.506962776184082, 4.461986541748047, 4.4654693603515625]"
310,"['Dune (2000)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Black Mirror: White Christmas (2014)']","[4.52614688873291, 4.616223335266113, 4.574789047241211, 4.514956951141357, 4.500667095184326]"
311,"['Dune (2000)', 'Lost in Translation (2003)', 'Quick Change (1990)', 'Yojimbo (1961)', 'Professional, The (Le professionnel) (1981)']","[4.42883825302124, 4.298215866088867, 4.271462917327881, 4.263735771179199, 4.4392595291137695]"
312,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Anne of Green Gables (1985)', 'Belle époque (1992)']","[4.515913963317871, 4.310635566711426, 4.287354469299316, 4.2842912673950195, 4.269257068634033]"
313,"['Dune (2000)', 'Flickering Lights (Blinkende lygter) (2000)', 'Reform School Girls (1986)', 'Hush... Hush, Sweet Charlotte (1964)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)']","[4.995927810668945, 4.955566883087158, 4.919862747192383, 5.0, 4.884181976318359]"
314,"[""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Guy X (2005)', 'Phir Hera Pheri (2006)']","[3.6703200340270996, 3.598257541656494, 3.6208815574645996, 3.5509228706359863, 3.5589609146118164]"
315,"['Funny Games U.S. (2007)', 'Great Escape, The (1963)', 'Dazed and Confused (1993)', 'eXistenZ (1999)', '12 Angry Men (1957)']","[3.9353229999542236, 3.836458206176758, 4.028271675109863, 3.80421781539917, 3.828876495361328]"
316,"['Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Phir Hera Pheri (2006)', 'Dr. Phibes Rises Again (1972)', 'Tom and Jerry: Shiver Me Whiskers (2006)']","[3.8311104774475098, 3.8547863960266113, 3.78476619720459, 3.7831132411956787, 3.7567834854125977]"
317,"['Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Bone Man, The (Der Knochenmann) (2009)', 'When Worlds Collide (1951)']","[3.7924981117248535, 3.7263221740722656, 4.058833122253418, 3.794029712677002, 3.7183566093444824]"
318,"[""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', 'Dr. Phibes Rises Again (1972)']","[4.215622901916504, 4.176171779632568, 4.188982009887695, 4.110837459564209, 4.0944905281066895]"
319,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'The Eye: Infinity (2005)', 'Bone Man, The (Der Knochenmann) (2009)', 'The Girl with All the Gifts (2016)']","[4.986973285675049, 5.0, 5.0, 5.0, 4.981522083282471]"
32,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Belle époque (1992)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.163169860839844, 4.213191032409668, 4.251797676086426, 4.043702602386475, 4.043412208557129]"
320,"[""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', 'Phir Hera Pheri (2006)']","[4.146566390991211, 4.2221879959106445, 4.234908103942871, 4.163775444030762, 4.1237473487854]"
321,"['Children of the Corn IV: The Gathering (1996)', 'Heart and Souls (1993)', ""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)']","[4.233102798461914, 4.214035511016846, 4.245861053466797, 4.235295295715332, 4.305456161499023]"
322,"[""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Villain (1971)', 'Phir Hera Pheri (2006)']","[3.5613555908203125, 3.49722957611084, 3.525622844696045, 3.4842734336853027, 3.4972219467163086]"
323,"['Funny Games U.S. (2007)', 'American in Paris, An (1951)', 'Phantom of the Paradise (1974)', 'Animal Crackers (1930)', 'Born Yesterday (1950)']","[3.6260292530059814, 3.687091588973999, 3.8702876567840576, 3.797457695007324, 3.701627731323242]"
324,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[4.895633697509766, 4.723033428192139, 4.774550914764404, 4.7573957443237305, 4.692620277404785]"
325,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Baby Driver (2017)']","[4.385245323181152, 4.393949031829834, 4.251890182495117, 4.330309867858887, 4.329465389251709]"
326,"['Dune (2000)', 'Gladiator (1992)', 'Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)']","[4.146280765533447, 4.133428573608398, 4.164233207702637, 4.262195110321045, 4.16341495513916]"
327,"['Patch Adams (1998)', 'Heart and Souls (1993)', ""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)']","[4.92723274230957, 5.0, 4.908510208129883, 4.913531303405762, 4.975302696228027]"
328,"['Dune (2000)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Yojimbo (1961)', ""All the President's Men (1976)"", 'Black Mirror: White Christmas (2014)']","[4.7015790939331055, 4.684857368469238, 4.534355640411377, 4.514457702636719, 4.605234622955322]"
329,"[""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'Down Argentine Way (1940)', 'American in Paris, An (1951)', 'Back to the Future Part II (1989)']","[4.050726890563965, 4.138613700866699, 4.1248345375061035, 4.041533946990967, 4.149154186248779]"
33,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Anne of Green Gables (1985)', 'Slap Shot (1977)']","[4.353835105895996, 4.261832237243652, 4.200803756713867, 4.201357841491699, 4.169934272766113]"
330,"['Dune (2000)', 'Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Belle époque (1992)']","[4.2969231605529785, 4.1321821212768555, 4.1435136795043945, 4.122481822967529, 4.109401702880859]"
331,"['Dune (2000)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Belle époque (1992)', 'Lady Eve, The (1941)']","[4.908712387084961, 4.671481132507324, 4.773298740386963, 4.664892196655273, 4.71795654296875]"
332,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', ""A Dog's Purpose (2017)""]","[3.8752026557922363, 3.8092665672302246, 3.8239309787750244, 3.812779426574707, 3.8153281211853027]"
333,"['Andalusian Dog, An (Chien andalou, Un) (1929)', 'Burnt by the Sun (Utomlyonnye solntsem) (1994)', 'Dazed and Confused (1993)', ""All the President's Men (1976)"", 'Black Mirror: White Christmas (2014)']","[4.460719108581543, 4.381648540496826, 4.438827037811279, 4.33796501159668, 4.358090400695801]"
334,"['Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Guy X (2005)', 'Phir Hera Pheri (2006)', 'Dr. Phibes Rises Again (1972)']","[3.667996644973755, 3.761639356613159, 3.586747169494629, 3.667266368865967, 3.7142224311828613]"
335,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[4.828473091125488, 4.763298511505127, 4.717772483825684, 4.764842987060547, 4.643515110015869]"
336,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Cottage, The (2008)', 'The Editor (2015)', 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)']","[4.595870018005371, 4.708580017089844, 4.635290145874023, 4.652097225189209, 4.712059497833252]"
337,"['What Lies Beneath (2000)', 'Children of the Corn IV: The Gathering (1996)', 'Patch Adams (1998)', ""A Dog's Purpose (2017)"", 'Bone Man, The (Der Knochenmann) (2009)']","[4.869117736816406, 4.847062587738037, 4.819985389709473, 4.845203876495361, 4.883945941925049]"
338,"['Andalusian Dog, An (Chien andalou, Un) (1929)', 'Dazed and Confused (1993)', 'Kill Bill: Vol. 1 (2003)', 'After Hours (1985)', 'Trust (1990)']","[4.415585994720459, 4.446102142333984, 4.412045478820801, 4.430397987365723, 4.369246006011963]"
339,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'Down Argentine Way (1940)', 'Tales of Manhattan (1942)']","[4.564115047454834, 4.811945915222168, 4.534743785858154, 4.532270431518555, 4.679801940917969]"
34,"['Dune (2000)', 'Lost in Translation (2003)', 'Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)', 'Forgetting Sarah Marshall (2008)', 'Clonus Horror, The (1979)']","[4.822009563446045, 4.867565631866455, 4.866036415100098, 4.808086395263672, 4.8586835861206055]"
340,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[5.0, 4.993324279785156, 4.992476463317871, 5.0, 4.939184188842773]"
341,"['Children of the Corn IV: The Gathering (1996)', 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', ""National Lampoon's Bag Boy (2007)""]","[4.453587532043457, 4.480375289916992, 4.5447678565979, 4.421927452087402, 4.440032958984375]"
342,"['The Editor (2015)', 'Hush... Hush, Sweet Charlotte (1964)', 'Remember the Titans (2000)', 'Maximum Ride (2016)', ""On the Other Side of the Tracks (De l'autre côté du périph) (2012)""]","[3.6041181087493896, 3.592855215072632, 3.6065030097961426, 3.5891811847686768, 3.598813056945801]"
343,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.083767414093018, 3.9618420600891113, 4.130570411682129, 4.188665866851807, 3.9833948612213135]"
344,"['We Were Soldiers (2002)', 'Star Trek IV: The Voyage Home (1986)', 'EuroTrip (2004)', 'Fantastic Fear of Everything, A (2012)', 'Dr. Phibes Rises Again (1972)']","[4.6422553062438965, 4.657281875610352, 4.504974365234375, 4.524924278259277, 4.612804412841797]"
345,"[""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'The Editor (2015)', 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)']","[4.40074348449707, 4.3489837646484375, 4.327563762664795, 4.296520233154297, 4.316978931427002]"
346,"['Dune (2000)', 'Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)', 'Spotlight (2015)']","[3.912327289581299, 3.9290876388549805, 3.7422564029693604, 3.7267191410064697, 3.729376792907715]"
347,"['Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', 'Phir Hera Pheri (2006)', 'Dr. Phibes Rises Again (1972)']","[4.197747230529785, 4.220119476318359, 4.119323253631592, 4.1173200607299805, 4.111624717712402]"
348,"[""A Dog's Purpose (2017)"", 'Cottage, The (2008)', 'The Editor (2015)', 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'The Eye: Infinity (2005)']","[4.749276638031006, 4.782290935516357, 4.781697750091553, 4.818855285644531, 4.746623516082764]"
349,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Tales of Manhattan (1942)']","[4.4038262367248535, 4.520603179931641, 4.453252792358398, 4.438209056854248, 4.39631462097168]"
35,"['Eye for an Eye (1996)', 'Gladiator (1992)', ""A Dog's Purpose (2017)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Hush... Hush, Sweet Charlotte (1964)']","[4.563687324523926, 4.563778877258301, 4.545877456665039, 4.620110988616943, 4.684211730957031]"
350,"['Fantastic Fear of Everything, A (2012)', 'Phir Hera Pheri (2006)', 'Dr. Phibes Rises Again (1972)', 'Alpha and Omega 3: The Great Wolf Games (2014)', 'Valet, The (La doublure) (2006)']","[3.9934613704681396, 4.067872524261475, 4.197594165802002, 4.037840366363525, 4.026988983154297]"
351,"['Dune (2000)', 'Eye for an Eye (1996)', 'Gladiator (1992)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)']","[3.7770192623138428, 3.8437395095825195, 3.7641782760620117, 3.7926218509674072, 3.806368827819824]"
352,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.243307113647461, 4.166738033294678, 4.2955241203308105, 4.544947624206543, 4.209676742553711]"
353,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Belle époque (1992)']","[5.0, 4.871310234069824, 4.832668781280518, 4.810356140136719, 4.871503829956055]"
354,"[""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', 'Dr. Phibes Rises Again (1972)']","[4.164793968200684, 4.175090789794922, 4.1514739990234375, 4.085180759429932, 4.054189682006836]"
355,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Hush... Hush, Sweet Charlotte (1964)', 'The Eye: Infinity (2005)', 'Bone Man, The (Der Knochenmann) (2009)']","[4.270838737487793, 4.305845260620117, 4.321990013122559, 4.286842346191406, 4.27574348449707]"
356,"['Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)']","[3.9932312965393066, 4.0155863761901855, 4.080352306365967, 4.026559352874756, 4.060777187347412]"
357,"['Funny Games U.S. (2007)', ""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', 'The Editor (2015)']","[4.052387237548828, 4.240004539489746, 4.055716037750244, 4.072005271911621, 4.08697509765625]"
